"GENE_SYMBOL","GSM3036125","GSM3036126","GSM3036127","GSM3036128","GSM3036129","GSM3036130","GSM3036131","GSM3036132","GSM3036133","GSM3036134","GSM3036135"
"FBLN7",4.056711387,4.00250351,4.074780679,4.129144809,4.034809476,4.138578343,4.110277743,4.100844209,4.092849971,4.083815325,4.219335017
"ZC3H6",4.876127588,5.102312383,4.853509109,4.809795909,5.082420768,5.058365634,5.026292121,4.689520236,4.78565367,4.842199869,4.898746068
"TTL",4.308482379,4.03827699,4.142872624,4.090374498,4.110112439,4.149588319,4.090374498,4.169326259,3.985979173,4.186454139,4.134156321
"POLR1B",4.67745362,4.546548363,4.770957376,4.633628744,4.661005282,4.68838182,4.770511435,4.633628744,4.742906249,4.724205498,4.696154371
"CHCHD5",4.802056099,4.914569088,4.853198367,4.954143729,4.84084348,4.937957979,4.994608104,4.897493605,4.924797542,4.924797542,4.853198367
"SLC20A1",5.031184587,5.357743077,5.189798711,5.150994339,5.0871299,4.995894988,5.306093689,5.014141971,4.984533374,4.975203132,4.872570464
"NT5DC4",4.824307606,4.746559385,5.018678157,4.902910225,4.754203629,4.920405119,4.754203629,4.911657672,4.882618771,4.872900243,4.970085519
"IL37",5.058973536,4.706205202,5.049690159,4.744254055,4.882645406,4.974906307,4.882645406,5.002584577,4.817605729,4.993989896,4.799038974
"IL36G",4.923080284,4.620624546,4.812179847,5.018352693,4.641743572,4.838607431,4.633184273,5.069708482,4.822261705,5.023898863,5.215454163
"IL36A",4.931034923,4.661619687,4.78510167,4.918631519,4.645382142,5.055256208,5.111513433,4.80611707,4.83000421,4.964711828,4.975937462
"IL36RN",3.9585596,3.831993675,3.886236214,3.901692429,3.873357772,3.967806631,3.892247544,4.052810604,3.850074521,4.067044679,4.157448912
"IL1F10",4.413335941,4.434774751,4.52052999,4.281010097,4.537603442,4.545880646,4.496217418,4.636929898,4.713479278,4.49909118,4.531249395
"IL1RN",4.461771321,4.598263208,4.5142682,4.667927519,4.408523991,4.458731125,4.467098981,4.500570404,4.346278186,4.524767576,4.440772569
"PSD4",4.451072136,4.332833117,4.441218885,4.434364948,4.382068379,4.460513233,4.347204,4.512809802,4.510191646,4.41165913,4.529898149
"CBWD2",5.056732867,5.175593922,4.581288647,4.767164517,5.245238802,4.676495255,5.121598901,4.495156733,4.786594106,4.602899748,4.721760803
"FOXD4L1",4.427345052,4.427345052,4.952512555,4.420226333,4.402762313,4.813166767,4.699650641,4.455154371,4.466980335,4.536342081,4.486797977
"RABL2A",5.029591901,5.156341125,5.071841643,5.055589483,5.164312823,4.930139476,5.11413282,4.955229478,4.892280243,5.029591901,5.050716772
"ACTR3",5.395444732,6.115549112,5.338293591,5.360589495,6.402733261,5.4407544,5.520919305,5.184226704,5.532607471,5.555467928,5.406874961
"DPP10",4.397670389,4.254068425,4.321082674,4.384598382,4.269589792,4.32267068,4.260742978,4.508453785,4.407243853,4.37852346,4.617860067
"DDX18",4.654386444,4.69980585,4.461353969,4.736458021,4.927838418,4.624819456,4.600896906,4.449387425,4.506773375,4.733870405,4.631676741
"INSIG2",5.285213663,5.076840853,5.181027258,5.14533171,5.174260497,5.241761001,5.154974639,5.126045852,5.128934055,5.380717868,5.250484861
"MARCO",5.662874548,5.353347489,5.85258468,5.341518804,5.333431913,5.454735277,5.381953259,6.004643859,5.682844035,5.962416862,6.082233788
"STEAP3",4.424482541,4.776553685,4.447196808,4.681789371,4.873481344,4.418212909,4.522046061,4.178597943,4.447196808,4.322268338,4.367696873
"DBI",5.903292459,6.164636985,5.777847087,5.859635147,6.036259802,5.834403053,6.095134687,5.691421189,5.777847087,5.924200021,5.976468926
"TMEM37",3.927582703,3.879107821,3.903345262,3.977533872,3.92286502,3.844766661,4.079061739,3.829146989,3.903345262,3.988176306,3.927582703
"TMEM177",4.619080093,4.569737163,4.747371711,4.652050527,4.531242361,4.6951963,4.669308836,4.824633621,4.727634539,4.786846055,4.875663329
"PTPN4",4.476350434,4.515829059,4.38752353,4.536637429,4.632908233,4.510381756,4.475374191,4.396607169,4.466480778,4.48622009,4.673743556
"EPB41L5",4.633813029,4.476023868,4.444466036,4.60128747,4.425173576,4.500650959,4.643219349,4.609673846,4.581216642,4.581216642,4.623293752
"RALB",5.829981766,5.820762833,5.91295216,5.643905155,5.87873142,5.687391501,5.826547805,6.078768608,5.866857496,6.244833735,6.30014733
"INHBB",4.258534806,3.837116938,3.783318912,4.20336687,4.022111955,3.79315838,4.069810617,4.212906602,4.670986337,3.962645664,4.106107067
"GLI2",4.059763343,3.891165402,4.020093239,4.018531444,4.009803778,3.98362078,4.097080436,3.939982451,4.059763343,4.020093239,4.010175713
"TSN",4.799378014,5.286207181,4.768951191,4.989896422,4.981308863,4.766619892,5.23034807,4.792382568,4.951512129,4.900800757,4.971796677
"CNTNAP5",4.146769808,3.932765529,4.137465274,4.082823514,4.147282154,4.018364874,4.110448646,4.184115663,4.118856206,4.118856206,4.202597011
"GYPC",5.54556561,5.581009766,5.604639203,5.706813054,5.644076367,5.573497595,6.224390717,5.361761278,5.900007169,5.46286258,5.604639203
"PROC",4.638620548,4.433003754,4.602861106,4.563395882,4.582579703,4.515436328,4.620947346,4.620947346,4.504522639,4.656500269,4.629680688
"MYO7B",4.383163514,4.222317084,4.392625069,4.344239953,4.26342308,4.308321342,4.380158563,4.416077173,4.411548178,4.345317295,4.439932842
"GPR17",4.326786416,4.237115584,4.299885167,4.336270608,4.336270608,4.439126765,4.312534571,4.257150487,4.192280168,4.138477668,4.192280168
"SFT2D3",4.160211202,4.521237865,4.078689053,4.04662018,4.735412096,4.284134634,4.394974712,4.022868735,4.265025395,4.160211202,4.241733352
"UGGT1",4.855528938,4.980496224,4.753282976,4.841178963,5.114220558,4.865270869,4.97769976,4.744811342,4.889610925,4.878250263,4.991856887
"RAB6C",3.995979034,4.199972127,4.233970976,4.607749608,4.068518503,3.971939798,4.18119366,4.334109943,4.43796407,4.392632271,4.233970976
"MZT2B",5.239083788,5.422134323,5.387812348,5.315942442,5.188652871,5.252297656,5.339809236,5.475054406,5.319168397,5.342049714,5.353490372
"IMP4",4.579535063,4.558007787,4.547244148,4.549384437,4.524639045,4.565881365,4.541135973,4.697856789,4.697935085,4.568771425,4.579535063
"PTPN18",5.098151242,5.228876174,5.279154993,5.206673448,5.342523732,5.206673448,5.18120152,5.266107947,5.228876174,5.178597354,5.248987702
"TISP43",4.028080723,3.707977065,3.87287895,3.812700634,3.751419036,3.856473203,4.00529994,3.935263829,3.940779726,3.979580169,3.969880058
"POTEJ",5.124941871,4.785392602,4.867985667,4.817108236,4.871473447,4.907716922,4.708377813,4.962082133,4.785392602,4.932224718,5.042348806
"GPR148",4.552867214,3.613057954,3.685350974,4.416987246,3.721666088,4.035408561,3.50967793,4.230437667,3.933212757,3.829937014,4.098453946
"AMER3",4.194501748,3.943070889,3.997729771,4.17106755,3.923011135,4.307098487,4.123056631,4.043038432,4.128911089,4.019593324,3.954002665
"ARHGEF4",4.158188025,3.996759705,4.050569145,4.076607914,4.142704304,4.04828089,4.04828089,4.123819621,4.122315065,4.122315065,4.220965705
"PLEKHB2",4.793508256,5.117608558,4.915045869,5.084789955,5.035868424,4.978793305,5.141865073,4.742339241,4.904917735,4.763123853,4.752995718
"POTEE",4.885336793,4.492564458,4.646257981,4.625543133,4.665348029,4.635494357,4.615591909,4.675299253,4.552334161,4.817028561,4.791412974
"TUBA3D",4.341588718,4.163563309,4.288181095,4.158210879,4.347782557,4.338303973,4.167689463,4.319346805,4.119056956,4.466206505,4.599725562
"CCDC74A",4.434570084,4.446340443,4.528732954,4.385746427,4.433042709,4.582814271,4.614345126,4.590696985,4.505192236,4.56404403,4.528732954
"GPR39",4.217457132,3.719105694,3.815278778,3.783157833,3.802472359,3.937674041,3.879730463,3.956988567,4.077569009,3.981395924,3.824021786
"MGAT5",4.437061869,4.364637917,4.364637917,4.43269728,4.508958606,4.44117076,4.424223799,4.32254203,4.406023032,4.488793263,4.509485821
"ACMSD",4.559828975,4.586106301,4.787565801,4.628492384,4.755309316,4.735799019,4.72604387,4.667512978,4.752529366,4.778806693,4.927711541
"CCNT2",4.716983275,4.917460755,4.616744535,4.97522184,4.750105905,4.790305179,4.910903002,4.468710986,4.650157449,4.572193984,4.817222015
"RAB3GAP1",4.727465363,4.727465363,4.591194755,4.647498243,4.726963585,4.665157208,4.691645655,4.568032901,4.56199391,4.649596444,4.630129214
"R3HDM1",4.788846739,5.211652879,5.089508883,5.068817502,5.202829503,4.899068967,5.131356436,4.809727633,5.033134731,4.685494127,4.760659663
"UBXN4",5.435020253,5.496778004,5.323856301,5.379042641,5.727874739,5.123232435,5.944925822,5.076721489,5.311504751,5.385614052,5.546184205
"THSD7B",4.545880366,4.42487432,4.56449668,4.612466156,4.449824443,4.576323553,4.495002697,4.567287902,4.676194569,4.592421153,4.657578254
"HNMT",4.480372091,4.469305061,4.413969911,4.707855795,4.675329974,4.52896378,4.382597587,4.34194031,4.712779721,4.391835851,4.546774271
"SPOPL",4.752531826,5.327482847,4.900906283,5.071828644,5.034907079,4.89645121,4.961063949,4.711843386,4.89163288,4.771078634,4.863812669
"KYNU",5.308630426,4.804528665,4.903548654,5.058899575,4.926890895,4.983466043,4.776023831,4.964607661,4.840535934,5.065581363,5.029574094
"ARHGAP15",4.560885527,4.653573573,4.764799228,4.924216062,4.637718152,4.480606395,4.859522985,4.924216062,4.764799228,4.542347918,5.339465113
"ACVR2A",4.771785444,4.760094577,4.584731573,4.926658629,4.93459454,4.545734926,4.823491793,4.585414478,4.806858045,4.783476311,4.877003247
"MBD5",4.950608814,4.839971586,4.900319165,4.885389526,4.859504868,4.9630435,5.109723227,4.937158842,5.09141983,5.010956392,4.839971586
"EPC2",4.857625923,5.207829745,4.931353043,4.942371923,4.979542278,4.8773238,5.109638524,4.960957101,4.903705373,5.032727834,4.885273593
"KIF5C",4.757500747,4.517777699,4.615442644,4.686955718,4.594337284,4.585075441,4.631384658,4.816621526,4.801893904,4.926194743,4.917316112
"LYPD6B",4.766552259,4.974879044,4.720257418,4.93498732,5.188624852,4.76853769,4.625866579,4.554531023,4.80127339,4.708683708,4.546651764
"LYPD6",4.05409537,3.949301559,4.216049441,4.170216145,3.954168229,4.08019618,4.035186198,4.10720217,4.006461819,4.07314879,4.187469311
"TNFAIP6",4.592209849,4.601577145,4.573475256,4.695772853,4.860425004,4.704920194,4.558562726,4.558562726,5.032472785,4.69525011,4.620311738
"RIF1",4.851990642,4.677579711,4.695938756,4.671492584,4.735670787,4.772344046,4.726502472,4.671492584,4.732656847,4.705118279,4.778554461
"FMNL2",4.735611702,4.810335016,4.822788901,4.760898503,5.008396325,4.521134988,5.031599246,4.590743751,4.735611702,4.822788901,4.760519473
"ARL6IP6",5.162329906,5.070470763,5.243982478,5.202248579,5.185158313,5.279154773,4.937349466,5.065526456,5.090883906,4.90716562,5.254189049
"GALNT13",4.635619106,4.416226704,4.655563869,4.705163262,4.420142232,4.713800263,4.506512241,4.748348266,4.615674342,4.785204834,4.855011507
"KCNJ3",4.511537399,4.468983014,4.437067224,4.448064512,4.36523337,4.464630741,4.555744997,4.679991711,4.564730381,4.713670731,4.500898803
"GPD2",4.736927711,4.50073272,4.608988757,4.672866641,4.699090057,4.480561591,4.646643225,4.655384364,4.608988757,4.717244795,4.736927711
"GALNT5",4.690085719,4.498026279,4.699231406,4.670440555,4.567590274,4.76394081,4.745240759,4.76394081,4.717522782,4.781542595,4.918727909
"UPP2",4.367564967,4.59573421,4.614748313,4.433090615,4.568544782,4.640787004,4.803332005,4.613696171,4.643269469,4.899959866,4.538691899
"PKP4",4.656121602,4.88432331,4.610481261,4.652848949,4.932142307,4.620929708,4.860324014,4.469313313,4.633301431,4.610481261,4.576251005
"DAPL1",4.285395662,4.559487875,4.367623326,4.497939491,4.442363879,4.377525664,4.423838674,4.618353317,4.641715538,4.413305361,4.294532069
"TANC1",4.51782513,4.564983521,4.506035533,4.53286163,4.659064719,4.461872392,4.63540164,4.414546234,4.51782513,4.62393151,4.612141912
"7-Mar",4.672979854,4.616617881,4.47007675,4.353468246,4.763830043,4.482209202,4.659228016,4.466116582,4.526438723,4.458804356,4.706797038
"TANK",4.475146081,4.366952039,4.646453315,4.559526569,4.455491778,4.474407195,4.483864903,4.417660945,4.466129911,4.475146081,4.547275443
"PSMD14",4.874038832,4.700687981,4.41785238,4.602628643,4.621260374,4.621260374,4.593312778,4.388363737,4.572955774,4.545584587,4.5182134
"GCA",4.551046023,4.301388007,4.421223855,4.395195755,4.421066318,4.34345463,4.610783779,4.6194073,4.640922908,4.541059702,4.640922908
"SCN2A",4.706456882,4.190413747,4.471891821,4.523643999,4.206433281,4.324254405,4.523643999,4.451138692,4.303004976,4.481274423,4.58448305
"CSRNP3",4.161632696,3.949032131,4.022980153,4.190122755,4.107265303,4.005995083,4.190122755,4.02440785,4.244824221,4.133902187,4.291041735
"XIRP2",4.459405009,4.232456067,4.601248098,4.521547658,4.313672558,4.611928137,4.485395467,4.720384711,4.620160509,4.695810157,4.799828422
"B3GALT1",5.373142805,4.670105035,5.390941229,4.963797869,5.030683433,5.068903754,5.307780767,5.116679157,5.150662498,5.212956984,5.186259347
"CERS6",4.967957695,4.909837402,4.735476522,4.798138741,5.179067251,4.821946773,5.04415507,4.528314379,4.956333637,4.630859993,4.805220874
"NOSTRIN",4.455114443,4.433828991,4.667968961,4.53832263,4.513349375,4.396807517,4.688162162,4.438429609,4.455114443,4.59346988,4.529613524
"G6PC2",4.172962421,4.209754414,4.412110375,4.21059042,4.359558522,4.378179535,4.359558522,4.44335308,4.375318382,4.375318382,4.531684351
"DHRS9",4.402255581,4.299192492,4.484706053,4.363168418,4.270321668,4.523540077,4.540421304,4.557302531,4.60838176,4.546543906,4.577462833
"PPIG",5.35368216,5.67608847,5.250051561,5.389183093,5.868588861,5.309282132,5.588935497,5.061589152,5.307624116,5.514885315,5.618515915
"SSB",5.095873701,5.563060221,5.140367656,5.061458468,5.620312989,5.304438695,5.296339354,4.705087469,5.129244167,4.884527419,4.984638816
"UBR3",4.464205708,4.337556344,4.291502029,4.563861208,4.404041683,4.252213134,4.563861208,4.244222158,4.383610658,4.429664972,4.544800758
"MYO3B",4.786369967,4.689963667,4.8185054,4.825822589,4.586666081,4.891796798,4.867056469,4.850562917,4.957758944,4.936335322,4.829217211
"SP5",4.0959399,4.226756692,3.914808957,4.182577612,4.012124126,4.429735167,4.250759007,3.807579943,4.367636315,3.723615184,3.914808957
"ERICH2",4.377153419,4.334079588,4.489145381,4.569582589,4.549878112,4.471060207,4.540025874,4.727218399,4.988801825,4.764817902,5.152482384
"GAD1",4.40991542,4.184973175,4.420140068,4.41993842,4.206463069,4.37724335,4.437016448,4.385782364,4.389466125,4.358792182,4.399690773
"GORASP2",4.736342371,4.60781067,4.62923262,4.742783726,4.693423145,4.578248454,4.66051609,4.561794927,4.554255795,4.597099695,4.618521645
"DCAF17",4.567577597,4.579093746,4.590609896,4.604997532,4.56509561,4.581056379,4.644899455,4.485291765,4.533029148,4.590609896,4.636674494
"CYBRD1",4.637265783,5.314793507,4.885374527,5.105227118,4.980738352,4.909601914,5.211931775,4.571703834,5.085770051,4.560924631,4.627723139
"DYNC1I2",4.800731445,5.018720826,4.720419567,4.669239893,5.077021195,4.741201299,4.989068365,4.581287064,4.708946442,4.674527066,4.81220457
"HAT1",4.372242374,4.549800013,4.322920808,4.438330184,4.525805591,4.315864614,4.412087562,4.333359696,4.283463555,4.391971001,4.431428254
"METAP1D",4.813964693,4.5462171,4.620078505,4.664405872,4.546930878,4.565003954,4.555967416,4.700552024,4.61084583,4.601613154,4.730870613
"DLX1",4.322677784,4.241783402,4.221559807,4.29199854,4.181129501,4.32611209,4.206714664,4.343168865,4.413683964,4.2518952,4.312565986
"ITGA6",5.194259298,5.269509223,4.95910328,4.924835663,5.152727268,5.143611604,4.970413984,4.888373006,4.865040873,4.883853355,4.94969704
"PDK1",4.564552628,4.749471997,4.499286969,4.817886794,4.637211504,4.571511398,4.505811292,4.390836107,4.662451118,4.477531749,4.43402131
"RAPGEF4",4.541184677,4.334764248,4.428591716,4.457729179,4.340888147,4.484692494,4.439753636,4.529631353,4.484888197,4.588098411,4.541184677
"CDCA7",4.355266544,4.332979993,4.344123268,4.502735687,4.364711072,4.364711072,4.332234692,4.283520122,4.477842578,4.388696372,4.332979993
"SP9",3.933602464,3.697862302,3.910028448,4.357041464,3.891358693,3.993966761,3.844001123,3.567748632,4.098620577,3.933602464,3.780371359
"SCRN3",4.48099692,4.44542966,4.44542966,4.284265742,4.426058745,4.465445691,4.591483916,4.654503029,4.528419933,4.62326596,4.48099692
"HOXD13",4.106702389,3.790682994,3.827861746,4.007113551,3.915995777,3.697313119,4.016225328,4.107343102,3.95798738,4.39483772,4.032344885
"HOXD12",4.350908035,4.247380981,4.293393005,4.476531483,4.109819925,4.317091675,4.436671531,4.229399781,4.327902023,4.500447113,4.316399017
"HOXD9",3.91184541,4.084981264,3.9233878,3.929162066,4.047665058,3.992363662,4.197768847,3.86596047,3.934930191,3.9233878,4.015726923
"HOXD8",4.414261586,4.332028921,4.379019015,4.288501109,4.359495215,4.454154023,4.635583406,4.462042257,4.519989298,4.449504156,4.390766538
"HOXD1",4.12011447,4.277077803,4.041632804,4.54808551,4.141405312,4.229120649,4.316835985,4.093560583,4.344347803,4.131326137,4.25465447
"MTX2",4.50562083,4.50562083,4.524551884,4.590282882,4.544978446,4.572161107,4.699013527,4.499674011,4.647603734,4.751724531,4.590810573
"HNRNPA3",6.632854098,6.509541619,6.534204115,6.471634558,6.952590981,6.285457878,7.293914894,6.269943155,6.521872867,6.694510337,6.805491567
"AGPS",4.789251305,4.556549697,4.72578723,4.756830527,4.46835678,4.575504172,4.896946347,4.674409456,4.694055193,4.704632539,4.969066184
"RBM45",4.238610409,4.108160275,4.285199742,4.197971926,4.179727658,4.353048207,4.179727658,4.280071134,4.201338942,4.378378409,4.387696276
"OSBPL6",4.505831015,4.354197959,4.62713746,4.648307557,4.398692041,4.493373788,4.527803515,4.407299473,4.576593108,4.404742311,4.485613274
"DFNB59",4.824427211,4.532957612,4.698123718,4.79257566,4.537765329,4.810148786,4.862868165,4.643204087,4.853574171,4.989593318,4.766133292
"PLEKHA3",4.50076377,4.803966738,4.794491645,4.67066294,4.860692251,4.724957029,4.598270821,4.724957029,4.822916923,4.67131544,4.633415069
"UBE2E3",4.904974168,4.925823705,5.061345697,5.234071351,4.98106227,4.913593182,4.972628634,5.124434082,5.030071391,5.165593382,5.186442919
"ITGA4",4.56669233,4.628351466,4.56669233,4.513304177,4.745812757,4.544305321,4.939569908,4.443551603,4.56669233,4.677678775,4.665346948
"SSFA2",4.774611918,4.961338351,4.695990262,4.747383994,4.77374753,4.738596148,4.923140905,4.668293383,4.764784211,4.656679434,4.754956504
"PPP1R1C",4.205985637,4.504364854,4.434743037,4.510287563,4.25808799,4.292874138,4.466804878,4.388536045,4.454634985,4.275607454,4.335283298
"DNAJC10",4.703563525,4.990397975,4.636635487,4.828747618,4.81077918,4.640079019,4.864684494,4.667031676,4.808736157,4.684441229,4.713124674
"DUSP19",4.786311881,4.562298059,5.053405284,4.779030456,4.748940585,4.789060413,4.748940585,4.718850713,4.846623294,4.717384551,4.579529892
"NUP35",4.580611246,4.537557731,4.720535168,4.423566338,4.663487385,4.349108083,4.696579943,4.498024594,4.429923945,4.386870431,4.483740838
"ZNF804A",4.045252306,3.982966564,4.034871349,3.981898062,3.914319778,3.838294209,4.150843772,3.990345348,3.764966466,4.014109435,3.931061779
